-0.0003628354049458604,     -0.08278796985391268
-0.0003023628374548837,     -0.23566262047109166
-0.00027981374449215224,    -0.2926667274808872
-0.00023779043487975882,    -0.3989016541809607
-0.00022036613577219866,    -0.44295028232489364
-0.00019474216649639775,    -0.5077276766542067
-0.0001701431559915645,     -0.5699139752103473
-0.00013836943408956914,    -0.6502379441786954
-0.00011684529989786085,    -0.7046509554153186
-0.00010352083587439331,    -0.7383352004665613
-0.00008199670168268502,    -0.7927482117031845
0.0002413777905783121,      -0.010238928139115533
0.0008455909861025956,       0.062310113575681614
0.0009347623991824427,       0.1631152186903282
0.0014426294702295506,       0.15299682570268613
0.005201665762994634,        0.25015307759245387
0.0057848673037126375,       0.37581958265728765
0.005809466314217471,        0.3136332841011471
0.007034292045602408,        0.41727383515998084
0.00953314152938195,         0.500182340165367
0.012043265559642802,        0.5545887916658553
0.015824338465985133,        0.5960364844324137
0.022128859866611783,        0.6582063836482179
0.038553824172422646,        0.7358966185585185
0.052466614530430444,        0.764362593514676
0.0714437261761145,          0.7902243532253916
0.0954831091919327,          0.8186640892370106
0.11193062259070624,         0.8393502171375158
0.13597308048283752,         0.8600166658296171
0.1676135577446397, 	     0.872890147993797
0.1992571098827549, 	     0.8779903428384594
0.24482985171921456, 	     0.8700989802685188
0.2701504331988246, 	     0.8596689998144826
0.2992695118838844, 	     0.8466380839830718
0.330922288650939, 	     0.8284184168691815
0.35877759317131463, 	     0.8102085893594931
0.3866328976916904, 	     0.7919987618498047
0.41828669941751584, 	     0.7711879989627417
0.4423445316912128, 	     0.7529880110572553
0.45500687234855974,         0.7425908292838921
0.4765320314990329,          0.7269884968877128
0.5069220590601743,          0.7009988223223722
0.5322477653336396,          0.6776133630024732
0.5499764771962049,          0.6594297744373233
0.5702363247438372,          0.642535174022625
0.5879716988384143,          0.6075094629318536
0.5968457918780217,          0.5738022588041396
0.6057250097114844,          0.527139575810563
0.6095347814634157,          0.496036586928291
0.6165111633384547,          0.4597432068295052
0.623492670007349, 	     0.41049434786485717
0.6317420506760116, 	     0.35606001748579663
0.6488460501676321, 	     0.3171493026693001
0.674806205920367,           0.28987555975560897
0.6994974627145623,          0.2703783840295024
0.7273517422761668,          0.2547596522929866
0.748882538699881,           0.22490629314435828
0.7691449486444408,          0.20153395329672863
0.7843384249868548,          0.19242575967381714
0.7995354886849677,          0.17424873084480175
0.8235994707112906,          0.14050216830028017
0.8451323170525467,          0.10546661760530684
0.8767886811752998,          0.07817811528531271
0.9033802115309912,          0.054789376097346354
0.9287069427632273,          0.02881282100427507
0.9451729054198796,          0.002859224987675102
0.9616409179940737,         -0.028276562575270336
0.9743135082391312,         -0.06458470208035871
0.9838194883610807,         -0.0957024503689341
0.9945964173591118,         -0.13977895739143897
0.9946199914108456,         -0.199374160174407
0.9819648254648958,         -0.20711464881325137
0.9490518618888557,         -0.20314272858374283
0.9186613218483288,         -0.17585750613181594
0.8945978523013911,         -0.14340649147388063
0.8755997290009012,         -0.11615078783455912
0.8502658230572675,         -0.07203656232928024
0.8325340363183893,         -0.04607968644461269
0.8110027274152898,         -0.014930779409398243
0.7869407953065088,          0.013633591588778415
0.7628788631977279,          0.04219796258695485
0.7350158714865695,          0.07984100839543729
0.705890130569498,           0.10971404675246943
0.6704357817206803,          0.1383079365632518
0.6387819799948546,          0.15911869945031465
0.6083950273100265,          0.17733508669613762
0.5767422505429719,          0.19555475381002807
0.5412899516116965,          0.2189664520744653
0.5109029989268682,          0.23718283932028827
0.4817793079273387,          0.2618736861309754
0.4564536016538734,          0.2852591454508743
0.43619375410624106,         0.30215374586557264
0.40960222375054967,         0.3255424850535388
0.38301171835362924,         0.3463401284683324
0.36148758416192717,         0.35935136509133936
0.33490425347640385,         0.36201133809392516
0.2982066296383228,          0.3336044007629795
0.27606598274584393,         0.30515974494925946
0.24887228911217052,         0.25081725087608353
0.2261069298487468,          0.20164546881101708
0.2046084196263206,          0.14987931110471087
0.1843747085273495,          0.1007009693035098
0.16477390946949155,         0.051520987568274945
0.1451751603291757,         -0.002841185713304828
0.12494042427143365,        -0.04942843174133338
0.10850418541914153,        -0.09861661314673631
0.0958623439372151,         -0.14004134683682357
0.0794332797963202,         -0.2073671986544341
0.06806136223170423,        -0.259159595305279
0.05732748150205652,        -0.3239091107560197
0.04785122518446694,        -0.36793313988944787
0.04217039119601407,        -0.4067848170807329
0.03649263208387438,        -0.45340978159153544
0.026404987859363294,	    -0.551845182027553
0.018831567500197266,       -0.6062385140557722
0.012524996182028514, 	    -0.6632262217252312
0.00938401002819661, 	    -0.722813224838031
0.006232774286654252, 	    -0.7564892702191055
-0.00008199670168268502,    -0.7927482117031845

